X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD
-86.94048359,31.43079857,41,0004636401,EVERGREEN MEDICAL CENTER,"101 CRESTVIEW AVENUE, PO BOX 706",EVERGREEN,AL,36401,NOT AVAILABLE,(251) 578-0166,GENERAL ACUTE CARE,OPEN,58,CONECUH,01035,USA,31.43079857,-86.94048359,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,http://www.evergreenmedical.org,H1801,NOT AVAILABLE,01,PROPRIETARY,-999,58,NOT AVAILABLE,Y
-87.82468898,33.70817814,42,0004835555,FAYETTE MEDICAL CENTER,"1653 TEMPLE AVENUE NORTH, PO DRAWER 710",FAYETTE,AL,35555,NOT AVAILABLE,(205) 932-5966,GENERAL ACUTE CARE,OPEN,61,FAYETTE,01057,USA,33.70817814,-87.82468898,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,http://www.dchsystem.com/body.cfm?id=36928,H2901,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,61,NOT AVAILABLE,Y
-85.45704246,31.2374299900001,43,0001636302,FLOWERS HOSPITAL,"4370 WEST MAIN STREET, PO BOX 6907",DOTHAN,AL,36305,NOT AVAILABLE,(334) 793-5000,GENERAL ACUTE CARE,OPEN,235,HOUSTON,01069,USA,31.23742999,-85.45704246,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.flowershospital.com,H3501,NOT AVAILABLE,01,PROPRIETARY,-999,235,LEVEL III,Y
-85.65108878,34.1614583,44,0002735960,FLOYD CHEROKEE MEDICAL CENTER,400 NORTHWOOD DRIVE,CENTRE,AL,35960,NOT AVAILABLE,(256) 927-5531,GENERAL ACUTE CARE,OPEN,60,CHEROKEE,01019,USA,34.1614583,-85.65108878,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.cherokeemedicalcenter.com,H1001,NOT AVAILABLE,01,PROPRIETARY,-999,60,NOT AVAILABLE,Y
-85.9659821399999,34.0077362800001,45,0004935903,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,NOT AVAILABLE,(256) 494-4000,GENERAL ACUTE CARE,OPEN,346,ETOWAH,01055,USA,34.00773628,-85.96598214,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.gadsdenregional.com,H2801,NOT AVAILABLE,01,PROPRIETARY,-999,346,LEVEL III,Y
-86.71744146,33.43293355,46,0013535243,GRANDVIEW MEDICAL CENTER,3690 GRANDVIEW PARKWAY,BIRMINGHAM,AL,35243,NOT AVAILABLE,(205) 971-1000,GENERAL ACUTE CARE,OPEN,434,JEFFERSON,01073,USA,33.43293355,-86.71744146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2016/03/08 00:00:00+00,http://www.grandviewhealth.com/grandview/default.aspx,H3701,NOT AVAILABLE,01,PROPRIETARY,-999,434,LEVEL III,Y
-87.8904834799999,32.84324894,47,0005235462,GREENE COUNTY HEALTH SYSTEM,509 WILSON AVENUE,EUTAW,AL,35462,NOT AVAILABLE,(205) 372-3388,GENERAL ACUTE CARE,OPEN,20,GREENE,01063,USA,32.84324894,-87.89048348,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,NOT AVAILABLE,H3201,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,20,NOT AVAILABLE,Y
-87.7760246299999,31.6943023000001,48,0005536451,GROVE HILL MEMORIAL HOSPITAL,"295 JACKSON HIGHWAY S, PO BOX 935",GROVE HILL,AL,36451,NOT AVAILABLE,(251) 275-3191,GENERAL ACUTE CARE,OPEN,50,CLARKE,01025,USA,31.6943023,-87.77602463,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.grovehillmemorial.org,H1301,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,50,LEVEL III,Y
-87.58693419,32.69537224,49,0005736744,HALE COUNTY HOSPITAL,508 GREENE STREET,GREENSBORO,AL,36744,NOT AVAILABLE,(334) 624-3024,GENERAL ACUTE CARE,OPEN,39,HALE,01065,USA,32.69537224,-87.58693419,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2013/09/06 00:00:00+00,http://www.halecountyhospital.com,H3301,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,39,NOT AVAILABLE,N
-87.70026146,34.7459501500001,50,0006035660,HELEN KELLER MEMORIAL HOSPITAL,"1300 SMONTGOMERY AVENUE, PO BOX 610",SHEFFIELD,AL,35660,NOT AVAILABLE,(256) 386-4550,GENERAL ACUTE CARE,OPEN,185,COLBERT,01033,USA,34.74595015,-87.70026146,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,NOT AVAILABLE,H1701,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,185,LEVEL III,Y
-86.0474907999999,34.6620379300001,51,0006135768,HIGHLANDS MEDICAL CENTER,"380 WOODS COVE ROAD, PO BOX 1050",SCOTTSBORO,AL,35768,2428,(256) 259-4444,GENERAL ACUTE CARE,OPEN,170,JACKSON,01071,USA,34.66203793,-86.0474908,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.highlandsmedcenter.com,H3601,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,170,LEVEL III,Y
-86.7301833,33.5488342800001,52,0002935212,HILL CREST BEHAVIORAL HEALTH SERVICES,"6869 FIFTH AVENUE, SOUTH",BIRMINGHAM,AL,35212,NOT AVAILABLE,(205) 833-9000,PSYCHIATRIC,OPEN,94,JEFFERSON,01073,USA,33.54883428,-86.7301833,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.hillcrestbhs.com,H3707,NOT AVAILABLE,01,PROPRIETARY,-999,94,NOT AVAILABLE,N
-88.29552376,32.49199422,53,0006236925,HILL HOSPITAL OF SUMTER COUNTY,751 DERBY DRIVE,YORK,AL,36925,NOT AVAILABLE,(205) 392-5263,GENERAL ACUTE CARE,OPEN,33,SUMTER,01119,USA,32.49199422,-88.29552376,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,NOT AVAILABLE,H6002,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,33,NOT AVAILABLE,N
-86.5808055099999,34.7214331000001,54,0006335801,THE HUNTSVILLE HOSPITAL,101 SIVLEY ROAD,HUNTSVILLE,AL,35801,NOT AVAILABLE,(256) 265-1000,GENERAL ACUTE CARE,OPEN,881,MADISON,01089,USA,34.7214331,-86.58080551,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.huntsvillehospital.org,H4503,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,881,LEVEL I,Y
-88.08029057,30.6969006900001,55,0003136607,INFIRMARY LTAC HOSPITAL,5 MOBILE INFIRMARY CIRCLE,MOBILE,AL,36607,NOT AVAILABLE,(251) 435-5822,LONG TERM CARE,OPEN,31,MOBILE,01097,USA,30.69690069,-88.08029057,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,https://www.infirmaryhealth.org/affiliates/infirmary-ltac,H4909,NOT AVAILABLE,01,PROPRIETARY,-999,31,NOT AVAILABLE,Y
-87.30025784,31.9975251500001,56,0006436726,J. PAUL JONES HOSPITAL,317 MCWILLIAMS AVENUE,CAMDEN,AL,36726,NOT AVAILABLE,(334) 682-4131,GENERAL ACUTE CARE,OPEN,30,WILCOX,01131,USA,31.99752515,-87.30025784,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,NOT AVAILABLE,H6601,NOT AVAILABLE,01,GOVERNMENT - LOCAL,-999,30,NOT AVAILABLE,Y
-85.00888474,32.50801426,57,0006536867,JACK HUGHSTON MEMORIAL HOSPITAL,4401 RIVER CHASE DRIVE,PHENIX CITY,AL,36867,NOT AVAILABLE,(334) 732-3015,GENERAL ACUTE CARE,OPEN,70,RUSSELL,01113,USA,32.50801426,-85.00888474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.jackhughstonmemorialhospital.com,H5703,NOT AVAILABLE,01,PROPRIETARY,-999,70,NOT AVAILABLE,N
-86.2853855399999,32.366953,58,0006636106,"JACKSON HOSPITAL AND CLINIC, INC",1725 PINE STREET,MONTGOMERY,AL,36106,NOT AVAILABLE,(334) 293-8000,GENERAL ACUTE CARE,OPEN,344,MONTGOMERY,01101,USA,32.366953,-86.28538554,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.jackson.org,H5103,NOT AVAILABLE,01,NON-PROFIT,-999,344,LEVEL III,Y
-87.89513456,31.53106846,59,0006736545,JACKSON MEDICAL CENTER,"220 HOSPITAL DRIVE, PO BOX 428",JACKSON,AL,36545,NOT AVAILABLE,(251) 246-9021,GENERAL ACUTE CARE,OPEN,35,CLARKE,01025,USA,31.53106846,-87.89513456,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.jacksonmedicalcenter.org,H1302,NOT AVAILABLE,01,PROPRIETARY,-999,35,LEVEL III,Y
-85.74113991,32.8185985700001,60,0006936853,LAKE MARTIN COMMUNITY HOSPITAL,"201 MARIARDEN ROAD, PO BOX 629",DADEVILLE,AL,36853,0629,(256) 825-7821,GENERAL ACUTE CARE,OPEN,46,TALLAPOOSA,01123,USA,32.81859857,-85.74113991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.lakemartincommunityhospital.com,H6202,NOT AVAILABLE,01,PROPRIETARY,-999,46,NOT AVAILABLE,Y
-87.5913657999999,34.24191187,61,0007035565,LAKELAND COMMUNITY HOSPITAL,"42024 HIGHWAY 195, PO BOX 780",HALEYVILLE,AL,35565,NOT AVAILABLE,(205) 485-5113,GENERAL ACUTE CARE,OPEN,49,WINSTON,01133,USA,34.24191187,-87.5913658,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2013/09/03 00:00:00+00,http://www.lifepointhospitals.com/serving-communities/community/lakeland-community-hospital/,H6701,NOT AVAILABLE,01,NON-PROFIT,-999,49,NOT AVAILABLE,Y
-85.38460112,31.2038156400001,62,0004236301,LAUREL OAKS BEHAVIORAL HEALTH CENTER,700 EAST COTTONWOOD ROAD,DOTHAN,AL,36301,NOT AVAILABLE,(334) 794-7373,PSYCHIATRIC,OPEN,46,HOUSTON,01069,USA,31.20381564,-85.38460112,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.laureloaksbhc.com,H3505,NOT AVAILABLE,01,PROPRIETARY,-999,46,NOT AVAILABLE,N
-87.28531044,34.48341465,63,0008835650,LAWRENCE MEDICAL CENTER,"202 HOSPITAL STREET, PO BOX 39",MOULTON,AL,35650,NOT AVAILABLE,(256) 974-2223,GENERAL ACUTE CARE,OPEN,98,LAWRENCE,01079,USA,34.48341465,-87.28531044,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,NOT AVAILABLE,H4002,NOT AVAILABLE,01,PROPRIETARY,-999,98,NOT AVAILABLE,Y
-86.7645278799999,34.7470600400001,64,0007135758,MADISON HOSPITAL,8375 HIGHWAY 72 WEST,MADISON,AL,35758,NOT AVAILABLE,(256) 817-2012,GENERAL ACUTE CARE,OPEN,90,MADISON,01089,USA,34.74706004,-86.76452788,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://madisonalhospital.org/,H4506,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,90,NOT AVAILABLE,N
-86.42135153,34.3649133500001,65,0007335976,MARSHALL MEDICAL CENTERS NORTH CAMPUS,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,NOT AVAILABLE,(256) 894-6733,GENERAL ACUTE CARE,OPEN,90,MARSHALL,01095,USA,34.36491335,-86.42135153,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2013/10/02 00:00:00+00,http://www.mmcenters.com,H4804,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,90,LEVEL III,Y
-86.1606281699999,34.2214658500001,66,0009135957,MARSHALL MEDICAL CENTERS SOUTH CAMPUS,"2505 US HIGHWAY 431 SOUTH, PO DRAWER 758",BOAZ,AL,35957,NOT AVAILABLE,(256) 894-6733,GENERAL ACUTE CARE,OPEN,150,MARSHALL,01095,USA,34.22146585,-86.16062817,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,http://www.mmcenters.com//index.php/facilities/marshall_south,H4802,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,150,LEVEL III,Y
-87.533981,33.2190660000001,67,0091235402,MARY S. HARPER GERIATRIC PSYCHIATRY CENTER,"201 UNIVERSITY BOULEVARD, PO BOX 21231",TUSCALOOSA,AL,35402,NOT AVAILABLE,(205) 759-0900,PSYCHIATRIC,OPEN,96,TUSCALOOSA,01125,USA,33.219066,-87.533981,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2018/02/20 00:00:00+00,NOT AVAILABLE,H6307,NOT AVAILABLE,01,GOVERNMENT - STATE,-999,96,NOT AVAILABLE,N
-85.1564054199999,31.8886450800001,68,0005136027,MEDICAL CENTER BARBOUR,820 WEST WASHINGTON STREET,EUFAULA,AL,36027,NOT AVAILABLE,(334) 688-7132,GENERAL ACUTE CARE,OPEN,74,BARBOUR,01005,USA,31.88864508,-85.15640542,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2013/09/10 00:00:00+00,http://www.medctrbarbour.org,H0301,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,74,LEVEL III,Y
-85.85536974,31.3187724000001,69,0005336330,MEDICAL CENTER ENTERPRISE,400 NORTH EDWARDS STREET,ENTERPRISE,AL,36330,NOT AVAILABLE,(334) 393-8772,GENERAL ACUTE CARE,OPEN,131,COFFEE,01031,USA,31.3187724,-85.85536974,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2013/09/06 00:00:00+00,http://www.mcehospital.com,H1603,NOT AVAILABLE,01,PROPRIETARY,-999,131,LEVEL III,N
-86.99074849,33.3718483100001,70,0005435021,"MEDICAL WEST HOSPITAL AUTHORITY, AN AFFILIATE OF UAB HEALTH SYSTEM",995 NINTH AVENUE SOUTHWEST,BESSEMER,AL,35022,NOT AVAILABLE,(205) 481-7000,GENERAL ACUTE CARE,OPEN,310,JEFFERSON,01073,USA,33.37184831,-86.99074849,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2013/09/05 00:00:00+00,http://www.medicalwesthospital.org,H3712,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,310,LEVEL III,Y
-86.25452692,31.29195824,71,0005636467,MIZELL MEMORIAL HOSPITAL,"702 MAIN STREET, PO BOX 1010",OPP,AL,36467,NOT AVAILABLE,(334) 493-9112,GENERAL ACUTE CARE,OPEN,99,COVINGTON,01039,USA,31.29195824,-86.25452692,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.mizellmh.com,H2004,NOT AVAILABLE,01,NON-PROFIT,-999,99,LEVEL III,N
-88.07977619,30.6957249600001,72,0013636652,MOBILE INFIRMARY MEDICAL CENTER,"5 MOBILE INFIRMARY CIRCLE, PO BOX 2144",MOBILE,AL,36607,NOT AVAILABLE,(251) 435-4700,GENERAL ACUTE CARE,OPEN,681,MOBILE,01097,USA,30.69572496,-88.07977619,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2016/03/08 00:00:00+00,https://www.infirmaryhealth.org/hospitals/mobile-infirmary,H4904,NOT AVAILABLE,01,NON-PROFIT,-999,681,LEVEL III,Y
-87.32076663,31.4978172,73,0007836461,MONROE COUNTY HOSPITAL,"2016 SOUTH ALABAMA AVENUE, PO BOX 886",MONROEVILLE,AL,36460,NOT AVAILABLE,(251) 743-7477,GENERAL ACUTE CARE,OPEN,94,MONROE,01099,USA,31.4978172,-87.32076663,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/02/10 00:00:00+00,http://www.mchcare.com,H5001,NOT AVAILABLE,01,GOVERNMENT - DISTRICT/AUTHORITY,-999,94,LEVEL III,Y
-86.0197660699999,34.07242575,74,0008035904,MOUNTAIN VIEW HOSPITAL,3001 SCENIC HIGHWAY,GADSDEN,AL,35904,NOT AVAILABLE,(256) 546-9265,PSYCHIATRIC,OPEN,68,ETOWAH,01055,USA,34.07242575,-86.01976607,622210,PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.mtnviewhospital.com,H2802,NOT AVAILABLE,01,PROPRIETARY,-999,68,NOT AVAILABLE,N
-85.82323962,33.6556551900001,75,0008136202,"NOLAND HOSPITAL ANNISTON II, LLC","400 EAST 10TH STREET, 4TH FLOOR, PO BOX 1578",ANNISTON,AL,36202,1578,(256) 741-6141,LONG TERM CARE,OPEN,38,CALHOUN,01015,USA,33.65565519,-85.82323962,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2014/03/12 00:00:00+00,http://www.nolandhealth.com,H0805,NOT AVAILABLE,01,PROPRIETARY,-999,38,LEVEL III,Y
-86.68602206,33.4149192100001,76,0009235261,"NOLAND HOSPITAL BIRMINGHAM II, LLC","50 MEDICAL PARK EAST DRIVE, 8TH FLOOR, PO BOX 610306",BIRMINGHAM,AL,35261,NOT AVAILABLE,(205) 838-5100,LONG TERM CARE,OPEN,45,SHELBY,01117,USA,33.41491921,-86.68602206,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY,2014/02/10 00:00:00+00,http://www.nolandhealth.com,H3723,NOT AVAILABLE,01,PROPRIETARY,-999,45,NOT AVAILABLE,N
-85.36294421,31.21628917,77,0091336302,"NOLAND HOSPITAL DOTHAN II, LLC","1108 ROSS CLARK CIRCLE, 4TH FLOOR, PO BOX 6845",DOTHAN,AL,36302,NOT AVAILABLE,(334) 699-4300,LONG TERM CARE,OPEN,38,HOUSTON,01069,USA,31.21628917,-85.36294421,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2015/02/03 00:00:00+00,NOT AVAILABLE,H3506,NOT AVAILABLE,01,PROPRIETARY,-999,38,NOT AVAILABLE,N
-86.2857900499999,32.3669693300001,78,0091436106,"NOLAND HOSPITAL MONTGOMERY II, LLC","1725 PINE STREET, 5TH FLOOR, NORTH WING, PO BOX 11649",MONTGOMERY,AL,36106,NOT AVAILABLE,(205) 783-8444,LONG TERM CARE,OPEN,65,MONTGOMERY,01101,USA,32.36696933,-86.28579005,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2015/02/03 00:00:00+00,NOT AVAILABLE,H5109,NOT AVAILABLE,01,PROPRIETARY,-999,65,LEVEL III,Y
-87.52636438,33.2051744500001,79,0090535401,"NOLAND HOSPITAL TUSCALOOSA II, LLC","809 UNIVERSITY BLVD EAST, 4TH FLOOR",TUSCALOOSA,AL,35401,NOT AVAILABLE,(205) 759-7241,LONG TERM CARE,OPEN,32,TUSCALOOSA,01125,USA,33.20517445,-87.52636438,622310,SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS,https://dph1.adph.state.al.us/FacilitiesDirectoryReports/Reports/ReportDirectoryExcelExport-2021-10-19-1245007191115.xls,2021/10/19 00:00:00+00,IMAGERY/OTHER,2015/02/03 00:00:00+00,NOT AVAILABLE,H6308,NOT AVAILABLE,01,PROPRIETARY,-999,32,NOT AVAILABLE,Y
